SHOP_ID,ORIGINAL_LONGITUDE,ORIGINAL_LATITUDE,LONGITUDE,LATITUDE,NET_LONGITUDE,NET_LATITUDE
360111125050,115.97105000,28.71527100,0E-8,0E-8,0E-8,0E-8
360111125051,115.96540000,28.71490000,0E-8,0E-8,0E-8,0E-8
360111125052,115.94210000,28.68591000,0E-8,0E-8,0E-8,0E-8
360111125053,115.94788000,28.68660700,0E-8,0E-8,0E-8,0E-8
360111125054,115.93830000,28.67757000,0E-8,0E-8,0E-8,0E-8
360111125055,115.94080000,28.68510000,0E-8,0E-8,0E-8,0E-8
360111125057,115.92760000,28.67639000,0E-8,0E-8,0E-8,0E-8
360111125059,115.94730000,28.69562000,0E-8,0E-8,0E-8,0E-8
360111125060,115.94680000,28.70754000,0E-8,0E-8,0E-8,0E-8
360111125062,115.99130000,28.68597000,0E-8,0E-8,0E-8,0E-8
360111125063,115.97099000,28.71512200,0E-8,0E-8,0E-8,0E-8
360111125064,115.99670000,28.69761000,0E-8,0E-8,0E-8,0E-8
360111125067,115.91950000,28.67688000,0E-8,0E-8,0E-8,0E-8
360111125068,115.97630000,28.64224000,0E-8,0E-8,0E-8,0E-8
360111125069,115.98296000,28.64361000,0E-8,0E-8,0E-8,0E-8
360111125070,115.95244000,28.68913300,0E-8,0E-8,0E-8,0E-8
360111125071,115.93581000,28.68063400,0E-8,0E-8,0E-8,0E-8
360111125072,115.94693000,28.66926400,0E-8,0E-8,0E-8,0E-8
360111125073,115.94250000,28.67630000,0E-8,0E-8,0E-8,0E-8
360111125074,115.94250000,28.67583000,0E-8,0E-8,0E-8,0E-8
360111125077,115.54220000,28.45200000,0E-8,0E-8,0E-8,0E-8
360111125078,115.95930500,28.67772700,0E-8,0E-8,0E-8,0E-8
360111125080,115.96164000,28.68250000,0E-8,0E-8,0E-8,0E-8
360111125081,115.96739000,28.67490400,0E-8,0E-8,0E-8,0E-8
360111125082,115.54480000,28.45370000,0E-8,0E-8,0E-8,0E-8
360111125083,115.94105000,28.60933000,0E-8,0E-8,0E-8,0E-8
360111125084,115.96670000,28.64413000,0E-8,0E-8,0E-8,0E-8
360111125086,115.96650000,28.64808000,0E-8,0E-8,0E-8,0E-8
360111125087,115.95460000,28.69444000,0E-8,0E-8,0E-8,0E-8
360111125088,115.93840000,28.68391000,0E-8,0E-8,0E-8,0E-8
360111125089,115.95110000,28.66759000,0E-8,0E-8,0E-8,0E-8
360111125092,115.95300000,28.61928700,0E-8,0E-8,0E-8,0E-8
360111125093,115.94793000,28.68842300,0E-8,0E-8,0E-8,0E-8
360111125094,115.94850000,28.69823000,0E-8,0E-8,0E-8,0E-8
360111125095,115.95560500,28.68599900,0E-8,0E-8,0E-8,0E-8
360111125096,115.93670000,28.67759000,0E-8,0E-8,0E-8,0E-8
360111125097,115.92790000,28.66192000,0E-8,0E-8,0E-8,0E-8
360111125098,115.94711000,28.65472200,0E-8,0E-8,0E-8,0E-8
360111125099,115.94120000,28.69440000,0E-8,0E-8,0E-8,0E-8
360111125100,115.93620000,28.68527000,0E-8,0E-8,0E-8,0E-8
360111125101,115.96809400,28.67521300,0E-8,0E-8,0E-8,0E-8
360111125102,115.93930000,28.66075000,0E-8,0E-8,0E-8,0E-8
360111125104,115.53340000,28.43410000,0E-8,0E-8,0E-8,0E-8
360111125105,115.91770000,28.73062000,0E-8,0E-8,0E-8,0E-8
360111125106,115.95679500,28.67771300,0E-8,0E-8,0E-8,0E-8
360111125107,115.55210000,28.40600000,0E-8,0E-8,0E-8,0E-8
360111125108,115.93620000,28.67652000,0E-8,0E-8,0E-8,0E-8
360111125109,115.95390000,28.64416000,0E-8,0E-8,0E-8,0E-8
360111125110,115.96300000,28.68450000,0E-8,0E-8,0E-8,0E-8
360111125111,115.95080000,28.71690000,0E-8,0E-8,0E-8,0E-8
360111125112,115.94047500,28.67217800,0E-8,0E-8,0E-8,0E-8
360111125113,115.55360000,28.39280000,0E-8,0E-8,0E-8,0E-8
360111125114,115.55260000,28.40040000,0E-8,0E-8,0E-8,0E-8
360111125115,115.55140000,28.39390000,0E-8,0E-8,0E-8,0E-8
360111125116,115.58120000,28.36800000,0E-8,0E-8,0E-8,0E-8
360111125117,115.55170000,28.40400000,0E-8,0E-8,0E-8,0E-8
360111125118,115.93888000,28.59897400,0E-8,0E-8,0E-8,0E-8
360111125120,115.92510000,28.66015000,0E-8,0E-8,0E-8,0E-8
360111125121,115.94550000,28.67772000,0E-8,0E-8,0E-8,0E-8
360111125122,115.96380600,28.67140400,0E-8,0E-8,0E-8,0E-8
360111125123,115.93270000,28.69226000,0E-8,0E-8,0E-8,0E-8
360111125124,115.98730000,28.65490000,0E-8,0E-8,0E-8,0E-8
360111125125,115.92760000,28.66725000,0E-8,0E-8,0E-8,0E-8
360111125126,115.95120000,28.69647000,0E-8,0E-8,0E-8,0E-8
360111125127,115.94739500,28.67924100,0E-8,0E-8,0E-8,0E-8
360111125128,115.96712000,28.69968200,0E-8,0E-8,0E-8,0E-8
360111125129,115.54280000,28.45160000,0E-8,0E-8,0E-8,0E-8
360111125130,115.92330000,28.73751000,0E-8,0E-8,0E-8,0E-8
360111125131,115.56320000,28.45550000,0E-8,0E-8,0E-8,0E-8
360111125132,115.53550000,28.43340000,0E-8,0E-8,0E-8,0E-8
360111125135,115.92930000,28.74619000,0E-8,0E-8,0E-8,0E-8
360111125136,115.95350000,28.67602000,0E-8,0E-8,0E-8,0E-8
360111125137,115.90470000,28.72175000,0E-8,0E-8,0E-8,0E-8
360111125138,115.96750000,28.68427000,0E-8,0E-8,0E-8,0E-8
360111125140,115.55170000,28.39580000,0E-8,0E-8,0E-8,0E-8
360111125141,115.92940000,28.68863000,0E-8,0E-8,0E-8,0E-8
360111125142,115.94400000,28.68590000,0E-8,0E-8,0E-8,0E-8
360111125143,115.93050000,28.68718000,0E-8,0E-8,0E-8,0E-8
360111125144,115.93040000,28.68582000,0E-8,0E-8,0E-8,0E-8
360111125145,115.92350000,28.73799000,0E-8,0E-8,0E-8,0E-8
360111125146,115.91636000,28.66258200,0E-8,0E-8,0E-8,0E-8
360111125147,115.99260000,28.67660000,0E-8,0E-8,0E-8,0E-8
360111125148,115.91170000,28.72547000,0E-8,0E-8,0E-8,0E-8
360111125149,115.96256000,28.68181000,0E-8,0E-8,0E-8,0E-8
360111125150,115.95850000,28.64530000,0E-8,0E-8,0E-8,0E-8
360111125152,115.94500000,28.69449000,0E-8,0E-8,0E-8,0E-8
360111125153,115.96249000,28.67818600,0E-8,0E-8,0E-8,0E-8
360111125154,115.94580000,28.66670000,0E-8,0E-8,0E-8,0E-8
360111125155,115.96520000,28.68649000,0E-8,0E-8,0E-8,0E-8
360111125156,115.92510000,28.66719000,0E-8,0E-8,0E-8,0E-8
360111125159,115.96250000,28.68487000,0E-8,0E-8,0E-8,0E-8
360111125160,115.99820000,28.70015000,0E-8,0E-8,0E-8,0E-8
360111125162,115.96741000,28.73208400,0E-8,0E-8,0E-8,0E-8
360111125163,115.54300000,28.44140000,0E-8,0E-8,0E-8,0E-8
360111125164,115.96638500,28.71626300,0E-8,0E-8,0E-8,0E-8
360111125166,115.94751000,28.66049600,0E-8,0E-8,0E-8,0E-8
360111125167,115.96250000,28.67610000,0E-8,0E-8,0E-8,0E-8
360111125169,115.94739500,28.67924100,0E-8,0E-8,0E-8,0E-8
360111125170,115.92190000,28.66750000,0E-8,0E-8,0E-8,0E-8
360111125171,115.54547800,28.39377700,0E-8,0E-8,0E-8,0E-8
360111125172,115.92182000,28.66563000,0E-8,0E-8,0E-8,0E-8
360111125173,115.94355000,28.67188300,0E-8,0E-8,0E-8,0E-8
360111125175,115.92870000,28.68619000,0E-8,0E-8,0E-8,0E-8
360111125176,115.94742600,28.60689500,0E-8,0E-8,0E-8,0E-8
360111125177,115.95499400,28.68560000,0E-8,0E-8,0E-8,0E-8
360111125178,115.57390000,28.36280000,0E-8,0E-8,0E-8,0E-8
360111125179,115.97472000,28.62387800,0E-8,0E-8,0E-8,0E-8
360111125181,115.93660000,28.66610000,0E-8,0E-8,0E-8,0E-8
360111125182,115.94185000,28.68233700,0E-8,0E-8,0E-8,0E-8
360111125183,115.93440000,28.68926000,0E-8,0E-8,0E-8,0E-8
360111125184,115.92660000,28.65989000,0E-8,0E-8,0E-8,0E-8
360111125185,115.91870000,28.67552000,0E-8,0E-8,0E-8,0E-8
360111125186,115.94700000,28.64706000,0E-8,0E-8,0E-8,0E-8
360111125187,115.97339100,28.71199100,0E-8,0E-8,0E-8,0E-8
360111125188,115.96992000,28.71540300,0E-8,0E-8,0E-8,0E-8
360111125189,115.55450000,28.39390000,0E-8,0E-8,0E-8,0E-8
360111125190,115.95080000,28.67456000,0E-8,0E-8,0E-8,0E-8
360111125191,115.96450000,28.65815000,0E-8,0E-8,0E-8,0E-8
360111125193,115.94010000,28.67217000,0E-8,0E-8,0E-8,0E-8
360111125194,115.95210000,28.67146000,0E-8,0E-8,0E-8,0E-8
360111125197,115.95320000,28.66117000,0E-8,0E-8,0E-8,0E-8
360111125198,115.59420000,28.42370000,0E-8,0E-8,0E-8,0E-8
360111125199,115.92380000,28.66029000,0E-8,0E-8,0E-8,0E-8
360111125200,115.93160000,28.68879000,0E-8,0E-8,0E-8,0E-8
360111125201,115.92710000,28.68608000,0E-8,0E-8,0E-8,0E-8
360111125202,115.93860000,28.68484000,0E-8,0E-8,0E-8,0E-8
360111125203,116.00260000,28.69880000,0E-8,0E-8,0E-8,0E-8
360111125204,115.93990000,28.69368000,0E-8,0E-8,0E-8,0E-8
360111125205,115.95566600,28.68513000,0E-8,0E-8,0E-8,0E-8
360111125206,115.96228000,28.66680700,0E-8,0E-8,0E-8,0E-8
360111125207,115.97402200,28.64620100,0E-8,0E-8,0E-8,0E-8
360111125208,115.90830000,28.72388000,0E-8,0E-8,0E-8,0E-8
360111125209,115.92920000,28.74653000,0E-8,0E-8,0E-8,0E-8
360111125210,115.96218000,28.70154600,0E-8,0E-8,0E-8,0E-8
360111125211,115.96436000,28.70250100,0E-8,0E-8,0E-8,0E-8
360111125213,115.57130000,28.46130000,0E-8,0E-8,0E-8,0E-8
360111125214,115.53420000,28.44240000,0E-8,0E-8,0E-8,0E-8
360111125215,115.95190000,28.67880000,0E-8,0E-8,0E-8,0E-8
360111125216,115.93567000,28.66673000,0E-8,0E-8,0E-8,0E-8
360111125217,115.99920000,28.62721400,0E-8,0E-8,0E-8,0E-8
360111125218,115.92740000,28.66037000,0E-8,0E-8,0E-8,0E-8
360111125219,115.96114000,28.69805700,0E-8,0E-8,0E-8,0E-8
360111125220,115.94693000,28.66926400,0E-8,0E-8,0E-8,0E-8
360111125221,115.96795000,28.71285600,0E-8,0E-8,0E-8,0E-8
360111125222,115.94520000,28.69938000,0E-8,0E-8,0E-8,0E-8
360111125223,115.95912000,28.67768300,0E-8,0E-8,0E-8,0E-8
360111125224,115.95940000,28.66572000,0E-8,0E-8,0E-8,0E-8
360111125225,115.92705000,28.66772300,0E-8,0E-8,0E-8,0E-8
360111125226,115.95090000,28.67564000,0E-8,0E-8,0E-8,0E-8
360111125227,115.96252400,28.66944900,0E-8,0E-8,0E-8,0E-8
360111125228,115.98660000,28.65554000,0E-8,0E-8,0E-8,0E-8
360111125229,115.92900000,28.68511000,0E-8,0E-8,0E-8,0E-8
360111125230,115.93570000,28.68391000,0E-8,0E-8,0E-8,0E-8
360111125231,115.96483600,28.71584300,0E-8,0E-8,0E-8,0E-8
360111125232,115.95170000,28.64213000,0E-8,0E-8,0E-8,0E-8
360111125233,115.93870000,28.68540000,0E-8,0E-8,0E-8,0E-8
360111125234,115.96000000,28.67543000,0E-8,0E-8,0E-8,0E-8
360111125235,115.91617600,28.66196400,0E-8,0E-8,0E-8,0E-8
360111125236,115.92240000,28.66750000,0E-8,0E-8,0E-8,0E-8
360111125237,115.99050000,28.67705000,0E-8,0E-8,0E-8,0E-8
360111125238,115.93660000,28.65248000,0E-8,0E-8,0E-8,0E-8
360111125239,115.92950000,28.66673000,0E-8,0E-8,0E-8,0E-8
360111125240,115.95793000,28.69595500,0E-8,0E-8,0E-8,0E-8
360111125241,115.94520000,28.71484000,0E-8,0E-8,0E-8,0E-8
360111125242,115.93750000,28.69057000,0E-8,0E-8,0E-8,0E-8
360111125243,115.96480000,28.64933000,0E-8,0E-8,0E-8,0E-8
360111125244,115.56410000,28.42340000,0E-8,0E-8,0E-8,0E-8
360111125245,115.97349100,28.66607800,0E-8,0E-8,0E-8,0E-8
360111125246,115.94431000,28.66840000,0E-8,0E-8,0E-8,0E-8
360111125247,115.98550000,28.66983000,0E-8,0E-8,0E-8,0E-8
360111125248,115.98620000,28.65441000,0E-8,0E-8,0E-8,0E-8
360111125249,115.91890000,28.68483000,0E-8,0E-8,0E-8,0E-8
360111125251,115.94500000,28.67772000,0E-8,0E-8,0E-8,0E-8
360111125252,115.94110000,28.66585000,0E-8,0E-8,0E-8,0E-8
360111125253,115.95244000,28.68913300,0E-8,0E-8,0E-8,0E-8
360111125254,115.93980000,28.66575000,0E-8,0E-8,0E-8,0E-8
360111125255,115.93480000,28.66384000,0E-8,0E-8,0E-8,0E-8
360111125256,115.96021000,28.69998600,0E-8,0E-8,0E-8,0E-8
360111125257,115.55280000,28.39490000,0E-8,0E-8,0E-8,0E-8
360111125258,115.55687000,28.39297000,0E-8,0E-8,0E-8,0E-8
360111125259,115.93230000,28.68438000,0E-8,0E-8,0E-8,0E-8
360111125260,115.94209000,28.66939700,0E-8,0E-8,0E-8,0E-8
360111125261,115.93150000,28.68506000,0E-8,0E-8,0E-8,0E-8
360111125262,115.97977400,28.71933400,0E-8,0E-8,0E-8,0E-8
360111125263,115.92660000,28.65967000,0E-8,0E-8,0E-8,0E-8
360111125264,115.96480600,28.71578000,0E-8,0E-8,0E-8,0E-8
360111125265,115.93390000,28.66417000,0E-8,0E-8,0E-8,0E-8
360111125266,115.97136000,28.62237700,0E-8,0E-8,0E-8,0E-8
360111125267,115.94580000,28.69198000,0E-8,0E-8,0E-8,0E-8
360111125268,115.94710000,28.69485000,0E-8,0E-8,0E-8,0E-8
360111125269,115.97047000,28.62608000,0E-8,0E-8,0E-8,0E-8
360111125270,115.96248000,28.68178600,0E-8,0E-8,0E-8,0E-8
360111125271,116.01400000,28.42480000,0E-8,0E-8,0E-8,0E-8
360111125273,115.96845000,28.61621900,0E-8,0E-8,0E-8,0E-8
360111125274,115.93610000,28.68033400,0E-8,0E-8,0E-8,0E-8
360111125275,115.53420000,28.44240000,0E-8,0E-8,0E-8,0E-8
360111125276,115.57400000,28.46290000,0E-8,0E-8,0E-8,0E-8
360111125277,115.55300000,28.43490000,0E-8,0E-8,0E-8,0E-8
360111125278,115.93660000,28.66603000,0E-8,0E-8,0E-8,0E-8
360111125280,115.93620000,28.68064000,0E-8,0E-8,0E-8,0E-8
360111125281,115.56383800,28.39186100,0E-8,0E-8,0E-8,0E-8
360111125282,115.96640000,28.68438000,0E-8,0E-8,0E-8,0E-8
360111125283,115.96231000,28.69908100,0E-8,0E-8,0E-8,0E-8
360111125284,115.54520000,28.45600000,0E-8,0E-8,0E-8,0E-8
360111125285,115.93051000,28.66618200,0E-8,0E-8,0E-8,0E-8
360111125286,115.97380500,28.71321600,0E-8,0E-8,0E-8,0E-8
360111125287,115.96750000,28.72244500,0E-8,0E-8,0E-8,0E-8
360111125288,115.96286000,28.69756700,0E-8,0E-8,0E-8,0E-8
360111125289,115.95500000,28.64154000,0E-8,0E-8,0E-8,0E-8
360111125290,115.95053000,28.65466300,0E-8,0E-8,0E-8,0E-8
360111125292,115.93581000,28.68041200,0E-8,0E-8,0E-8,0E-8
360111125293,115.93660000,28.65823000,0E-8,0E-8,0E-8,0E-8
360111125294,115.58200000,28.38550000,0E-8,0E-8,0E-8,0E-8
360111125295,115.94230000,28.68450000,0E-8,0E-8,0E-8,0E-8
360111125296,115.96730000,28.65443000,0E-8,0E-8,0E-8,0E-8
360111125297,115.95110000,28.68509000,0E-8,0E-8,0E-8,0E-8
360111125298,115.57330000,28.36350000,0E-8,0E-8,0E-8,0E-8
360111125299,115.93602000,28.67226800,0E-8,0E-8,0E-8,0E-8
360111125300,115.94770000,28.64589000,0E-8,0E-8,0E-8,0E-8
360111125301,115.92620000,28.67152000,0E-8,0E-8,0E-8,0E-8
360111125302,115.96574400,28.67153500,0E-8,0E-8,0E-8,0E-8
360111125303,115.99200000,28.69273000,0E-8,0E-8,0E-8,0E-8
360111125304,115.96382000,28.67128400,0E-8,0E-8,0E-8,0E-8
360111125305,115.96039600,28.70053700,0E-8,0E-8,0E-8,0E-8
360111125306,115.94400000,28.67656000,0E-8,0E-8,0E-8,0E-8
360111125307,115.58230000,28.38570000,0E-8,0E-8,0E-8,0E-8
360111125308,115.94860000,28.69646000,0E-8,0E-8,0E-8,0E-8
360111125309,115.94890000,28.64558000,0E-8,0E-8,0E-8,0E-8
360111125310,115.95350000,28.64180000,0E-8,0E-8,0E-8,0E-8
360111125311,115.95480000,28.64551000,0E-8,0E-8,0E-8,0E-8
360111125313,115.95410000,28.64169000,0E-8,0E-8,0E-8,0E-8
360111125314,115.96258000,28.62340500,0E-8,0E-8,0E-8,0E-8
360111125315,115.96313500,28.62564000,0E-8,0E-8,0E-8,0E-8
360111125316,115.98376500,28.63082300,0E-8,0E-8,0E-8,0E-8
360111125317,115.95410000,28.64434000,0E-8,0E-8,0E-8,0E-8
360111125320,115.92990000,28.65731000,0E-8,0E-8,0E-8,0E-8
360111125321,115.94560000,28.68550000,0E-8,0E-8,0E-8,0E-8
360111125323,115.95679500,28.67771300,0E-8,0E-8,0E-8,0E-8
360111125324,115.93570000,28.68553000,0E-8,0E-8,0E-8,0E-8
360111125325,115.94790000,28.67780000,0E-8,0E-8,0E-8,0E-8
360111125326,115.95230000,28.67806000,0E-8,0E-8,0E-8,0E-8
360111125327,115.93330000,28.69050000,0E-8,0E-8,0E-8,0E-8
360111125328,115.97617300,28.71283400,0E-8,0E-8,0E-8,0E-8
360111125329,115.57460000,28.41530000,0E-8,0E-8,0E-8,0E-8
360111125330,115.93545000,28.66609600,0E-8,0E-8,0E-8,0E-8
360111125331,115.95810000,28.64597000,0E-8,0E-8,0E-8,0E-8
360111125332,115.92130000,28.67651000,0E-8,0E-8,0E-8,0E-8
360111125333,115.54550000,28.44200000,0E-8,0E-8,0E-8,0E-8
360111125334,115.54600000,28.43420000,0E-8,0E-8,0E-8,0E-8
360111125335,115.93510400,28.68184900,0E-8,0E-8,0E-8,0E-8
360111125336,115.93570000,28.68553000,0E-8,0E-8,0E-8,0E-8
360111125337,115.93567000,28.68132000,0E-8,0E-8,0E-8,0E-8
360111125338,115.59420000,28.42360000,0E-8,0E-8,0E-8,0E-8
360111125339,115.95872500,28.67772900,0E-8,0E-8,0E-8,0E-8
360111125340,115.98580000,28.67793000,0E-8,0E-8,0E-8,0E-8
360111125341,115.98494000,28.67944300,0E-8,0E-8,0E-8,0E-8
360111125342,115.98580000,28.67794000,0E-8,0E-8,0E-8,0E-8
360111125343,115.98913000,28.62509200,0E-8,0E-8,0E-8,0E-8
360111125344,115.98130000,28.67321000,0E-8,0E-8,0E-8,0E-8
360111125345,115.99583000,28.60629700,0E-8,0E-8,0E-8,0E-8
360111125346,115.93580000,28.69154000,0E-8,0E-8,0E-8,0E-8
360111125347,115.58770000,28.34120000,0E-8,0E-8,0E-8,0E-8
360111125348,115.97682600,28.71223800,0E-8,0E-8,0E-8,0E-8
360111125349,115.96462000,28.71492200,0E-8,0E-8,0E-8,0E-8
360111125350,115.98580000,28.67793000,0E-8,0E-8,0E-8,0E-8
360111125351,115.97403600,28.71214500,0E-8,0E-8,0E-8,0E-8
360111125352,115.97138000,28.71392000,0E-8,0E-8,0E-8,0E-8
360111125353,115.93150000,28.66010000,0E-8,0E-8,0E-8,0E-8
360111125354,115.54598800,28.39330000,0E-8,0E-8,0E-8,0E-8
360111125355,115.92420000,28.66806000,0E-8,0E-8,0E-8,0E-8
360111125356,115.99190000,28.67459000,0E-8,0E-8,0E-8,0E-8
360111125357,115.57330000,28.36360000,0E-8,0E-8,0E-8,0E-8
360111125359,115.94750000,28.69673000,0E-8,0E-8,0E-8,0E-8
360111125360,115.55129200,28.39299000,0E-8,0E-8,0E-8,0E-8
360111125362,115.94780000,28.69664000,0E-8,0E-8,0E-8,0E-8
360111125363,115.99560000,28.69537000,0E-8,0E-8,0E-8,0E-8
360111125364,115.94596000,28.68932200,0E-8,0E-8,0E-8,0E-8
360111125365,115.98090000,28.65543000,0E-8,0E-8,0E-8,0E-8
360111125366,115.97880000,28.65517000,0E-8,0E-8,0E-8,0E-8
360111125368,115.96247000,28.71491200,0E-8,0E-8,0E-8,0E-8
360111125369,115.95610000,28.64154000,0E-8,0E-8,0E-8,0E-8
360111125370,115.96250000,28.67610000,0E-8,0E-8,0E-8,0E-8
360111125371,115.94510000,28.70138000,0E-8,0E-8,0E-8,0E-8
360111125372,115.59410000,28.42360000,0E-8,0E-8,0E-8,0E-8
360111125373,115.98630000,28.67250000,0E-8,0E-8,0E-8,0E-8
360111125374,115.93130000,28.68278000,0E-8,0E-8,0E-8,0E-8
360111125375,115.93660000,28.65831000,0E-8,0E-8,0E-8,0E-8
360111125376,115.99097400,28.62838600,0E-8,0E-8,0E-8,0E-8
360111125377,115.98376500,28.63082300,0E-8,0E-8,0E-8,0E-8
360111125378,115.97757100,28.65011600,0E-8,0E-8,0E-8,0E-8
360111125379,115.55220000,28.39500000,0E-8,0E-8,0E-8,0E-8
360111125380,115.96319600,28.66928500,0E-8,0E-8,0E-8,0E-8
360111125381,115.90280000,28.72162000,0E-8,0E-8,0E-8,0E-8
360111125382,115.55291200,28.39302600,0E-8,0E-8,0E-8,0E-8
360111125383,115.91824000,28.66563200,0E-8,0E-8,0E-8,0E-8
360111125384,115.93581000,28.67281200,0E-8,0E-8,0E-8,0E-8
360111125385,115.94660000,28.66516000,0E-8,0E-8,0E-8,0E-8
360111125386,115.91643000,28.66255600,0E-8,0E-8,0E-8,0E-8
360111125387,115.54320000,28.45250000,0E-8,0E-8,0E-8,0E-8
360111125388,115.96210500,28.67128200,0E-8,0E-8,0E-8,0E-8
360111125389,115.95810000,28.68272400,0E-8,0E-8,0E-8,0E-8
360111125390,115.95525000,28.68537500,0E-8,0E-8,0E-8,0E-8
360111125391,115.94650000,28.66492000,0E-8,0E-8,0E-8,0E-8
360111125392,115.96248000,28.68178600,0E-8,0E-8,0E-8,0E-8
360111125394,115.98510000,28.66944000,0E-8,0E-8,0E-8,0E-8
360111125395,115.98950000,28.67267000,0E-8,0E-8,0E-8,0E-8
360111125396,115.93770000,28.68643000,0E-8,0E-8,0E-8,0E-8
360111125397,115.94560000,28.68550000,0E-8,0E-8,0E-8,0E-8
360111125398,115.94680000,28.70750000,0E-8,0E-8,0E-8,0E-8
360111125399,115.95860000,28.68500000,0E-8,0E-8,0E-8,0E-8
360111125400,115.92760000,28.65848000,0E-8,0E-8,0E-8,0E-8
360111125401,115.97159200,28.70751700,0E-8,0E-8,0E-8,0E-8
360111125402,115.56220000,28.43250000,0E-8,0E-8,0E-8,0E-8
360111125403,115.96121000,28.67829500,0E-8,0E-8,0E-8,0E-8
360111125405,115.96790000,28.72813600,0E-8,0E-8,0E-8,0E-8
360111125406,115.96646000,28.69883000,0E-8,0E-8,0E-8,0E-8
360111125407,115.93660000,28.65849000,0E-8,0E-8,0E-8,0E-8
360111125408,115.97348581,28.66606714,0E-8,0E-8,0E-8,0E-8
360111125410,115.94773000,28.68116600,0E-8,0E-8,0E-8,0E-8
360111125411,115.92550000,28.67127000,0E-8,0E-8,0E-8,0E-8
360111125412,115.93758400,28.66285500,0E-8,0E-8,0E-8,0E-8
360111125413,115.92850000,28.65805000,0E-8,0E-8,0E-8,0E-8
360111125414,115.94456000,28.65370600,0E-8,0E-8,0E-8,0E-8
360111125415,115.92790000,28.68524000,0E-8,0E-8,0E-8,0E-8
360111125416,115.96320000,28.63959000,0E-8,0E-8,0E-8,0E-8
360111125417,115.92760000,28.67489000,0E-8,0E-8,0E-8,0E-8
360111125418,115.98120000,28.64046900,0E-8,0E-8,0E-8,0E-8
360111125419,115.96100000,28.67730000,0E-8,0E-8,0E-8,0E-8
360111125420,115.95940000,28.67628000,0E-8,0E-8,0E-8,0E-8
360111125421,115.94560000,28.70707000,0E-8,0E-8,0E-8,0E-8
360111125422,115.91920000,28.67618000,0E-8,0E-8,0E-8,0E-8
360111125423,115.92113500,28.66554000,0E-8,0E-8,0E-8,0E-8
360111125424,115.94572000,28.65269700,0E-8,0E-8,0E-8,0E-8
360111125425,115.99430000,28.69259000,0E-8,0E-8,0E-8,0E-8
360111125426,115.93990000,28.66575000,0E-8,0E-8,0E-8,0E-8
360111125427,115.99370000,28.69043000,0E-8,0E-8,0E-8,0E-8
360111125428,115.94460000,28.67546000,0E-8,0E-8,0E-8,0E-8
360111125429,115.92290000,28.67418000,0E-8,0E-8,0E-8,0E-8
360111125430,115.94591000,28.68939000,0E-8,0E-8,0E-8,0E-8
360111125431,115.94670000,28.71454000,0E-8,0E-8,0E-8,0E-8
360111125432,115.92970000,28.68332000,0E-8,0E-8,0E-8,0E-8
360111125433,115.94285000,28.65597000,0E-8,0E-8,0E-8,0E-8
360111125434,115.91920000,28.67488000,0E-8,0E-8,0E-8,0E-8
360111125435,115.97170000,28.67580000,0E-8,0E-8,0E-8,0E-8
360111125436,115.94190000,28.70099000,0E-8,0E-8,0E-8,0E-8
360111125437,115.99090000,28.67882000,0E-8,0E-8,0E-8,0E-8
360111125438,115.94881400,28.70480000,0E-8,0E-8,0E-8,0E-8
360111125439,115.95900000,28.66231000,0E-8,0E-8,0E-8,0E-8
360111125440,115.93318000,28.67444000,0E-8,0E-8,0E-8,0E-8
360111125441,115.96046200,28.64797900,0E-8,0E-8,0E-8,0E-8
360111125442,115.96252400,28.66944900,0E-8,0E-8,0E-8,0E-8
360111125443,115.92700000,28.67786000,0E-8,0E-8,0E-8,0E-8
360111125444,115.95970000,28.67563000,0E-8,0E-8,0E-8,0E-8
360111125445,115.92410000,28.66969000,0E-8,0E-8,0E-8,0E-8
360111125446,115.96696500,28.69852000,0E-8,0E-8,0E-8,0E-8
360111125448,115.96520000,28.71530700,0E-8,0E-8,0E-8,0E-8
360111125449,115.96398000,28.67840600,0E-8,0E-8,0E-8,0E-8
360111125450,115.92370000,28.67499000,0E-8,0E-8,0E-8,0E-8
360111125451,115.92410000,28.66831000,0E-8,0E-8,0E-8,0E-8
360111125452,115.96887000,28.65939400,0E-8,0E-8,0E-8,0E-8
360111125453,115.96886800,28.65938000,0E-8,0E-8,0E-8,0E-8
360111125454,115.95650000,28.64084000,0E-8,0E-8,0E-8,0E-8
360111125455,115.95450000,28.64576000,0E-8,0E-8,0E-8,0E-8
360111125456,115.98240000,28.65796000,0E-8,0E-8,0E-8,0E-8
360111125457,115.97586000,28.63539900,0E-8,0E-8,0E-8,0E-8
360111125458,115.56240000,28.41600000,0E-8,0E-8,0E-8,0E-8
360111125460,115.97758800,28.65011800,0E-8,0E-8,0E-8,0E-8
360111125461,115.93470000,28.67574300,0E-8,0E-8,0E-8,0E-8
360111125462,115.97658000,28.62933500,0E-8,0E-8,0E-8,0E-8
360111125463,115.94590000,28.64240000,0E-8,0E-8,0E-8,0E-8
360111125464,115.57100000,28.36190000,0E-8,0E-8,0E-8,0E-8
360111125465,115.94460000,28.64798000,0E-8,0E-8,0E-8,0E-8
360111125466,115.98067500,28.63585900,0E-8,0E-8,0E-8,0E-8
360111125467,115.93340000,28.66192000,0E-8,0E-8,0E-8,0E-8
360111125468,115.93545000,28.66611000,0E-8,0E-8,0E-8,0E-8
360111125469,115.91890000,28.68474000,0E-8,0E-8,0E-8,0E-8
